name,theory,l_b,n_b
Vickrey_Clarke_Groves,Vickrey_Clarke_Groves.CombinatorialAuction,4,21
Vickrey_Clarke_Groves,Vickrey_Clarke_Groves.CombinatorialAuction,5,19
Vickrey_Clarke_Groves,Vickrey_Clarke_Groves.CombinatorialAuction,6,14
Vickrey_Clarke_Groves,Vickrey_Clarke_Groves.CombinatorialAuction,7,9
Vickrey_Clarke_Groves,Vickrey_Clarke_Groves.CombinatorialAuction,8,7
Vickrey_Clarke_Groves,Vickrey_Clarke_Groves.CombinatorialAuction,9,6
Vickrey_Clarke_Groves,Vickrey_Clarke_Groves.CombinatorialAuction,10,5
Vickrey_Clarke_Groves,Vickrey_Clarke_Groves.CombinatorialAuction,11,5
Vickrey_Clarke_Groves,Vickrey_Clarke_Groves.CombinatorialAuction,12,5
Vickrey_Clarke_Groves,Vickrey_Clarke_Groves.CombinatorialAuction,13,3
Vickrey_Clarke_Groves,Vickrey_Clarke_Groves.CombinatorialAuction,14,4
Vickrey_Clarke_Groves,Vickrey_Clarke_Groves.CombinatorialAuction,15,3
Vickrey_Clarke_Groves,Vickrey_Clarke_Groves.CombinatorialAuction,16,3
Vickrey_Clarke_Groves,Vickrey_Clarke_Groves.CombinatorialAuction,17,3
Vickrey_Clarke_Groves,Vickrey_Clarke_Groves.CombinatorialAuction,18,3
Vickrey_Clarke_Groves,Vickrey_Clarke_Groves.CombinatorialAuction,19,3
Vickrey_Clarke_Groves,Vickrey_Clarke_Groves.CombinatorialAuction,20,3
Vickrey_Clarke_Groves,Vickrey_Clarke_Groves.CombinatorialAuction,21,3
Vickrey_Clarke_Groves,Vickrey_Clarke_Groves.CombinatorialAuction,22,3
Vickrey_Clarke_Groves,Vickrey_Clarke_Groves.CombinatorialAuction,23,2
Vickrey_Clarke_Groves,Vickrey_Clarke_Groves.CombinatorialAuction,24,2
Vickrey_Clarke_Groves,Vickrey_Clarke_Groves.CombinatorialAuctionCodeExtraction,1,16
Vickrey_Clarke_Groves,Vickrey_Clarke_Groves.CombinatorialAuctionCodeExtraction,2,9
Vickrey_Clarke_Groves,Vickrey_Clarke_Groves.CombinatorialAuctionCodeExtraction,3,4
Vickrey_Clarke_Groves,Vickrey_Clarke_Groves.CombinatorialAuctionCodeExtraction,4,3
Vickrey_Clarke_Groves,Vickrey_Clarke_Groves.CombinatorialAuctionExamples,1,45
Vickrey_Clarke_Groves,Vickrey_Clarke_Groves.CombinatorialAuctionExamples,2,11
Vickrey_Clarke_Groves,Vickrey_Clarke_Groves.CombinatorialAuctionExamples,3,5
Vickrey_Clarke_Groves,Vickrey_Clarke_Groves.CombinatorialAuctionExamples,4,4
PseudoHoops,PseudoHoops.Operations,1,36
PseudoHoops,PseudoHoops.Operations,2,4
PseudoHoops,PseudoHoops.LeftComplementedMonoid,1,264
PseudoHoops,PseudoHoops.LeftComplementedMonoid,2,163
PseudoHoops,PseudoHoops.LeftComplementedMonoid,3,37
PseudoHoops,PseudoHoops.LeftComplementedMonoid,4,20
PseudoHoops,PseudoHoops.LeftComplementedMonoid,5,16
PseudoHoops,PseudoHoops.LeftComplementedMonoid,6,11
PseudoHoops,PseudoHoops.LeftComplementedMonoid,7,5
PseudoHoops,PseudoHoops.LeftComplementedMonoid,8,4
PseudoHoops,PseudoHoops.LeftComplementedMonoid,9,3
PseudoHoops,PseudoHoops.LeftComplementedMonoid,10,3
PseudoHoops,PseudoHoops.LeftComplementedMonoid,11,2
PseudoHoops,PseudoHoops.LeftComplementedMonoid,12,2
PseudoHoops,PseudoHoops.RightComplementedMonoid,1,703
PseudoHoops,PseudoHoops.RightComplementedMonoid,2,600
PseudoHoops,PseudoHoops.RightComplementedMonoid,3,33
PseudoHoops,PseudoHoops.RightComplementedMonoid,4,19
PseudoHoops,PseudoHoops.RightComplementedMonoid,5,13
PseudoHoops,PseudoHoops.RightComplementedMonoid,6,9
PseudoHoops,PseudoHoops.RightComplementedMonoid,7,6
PseudoHoops,PseudoHoops.RightComplementedMonoid,8,4
PseudoHoops,PseudoHoops.RightComplementedMonoid,9,2
PseudoHoops,PseudoHoops.RightComplementedMonoid,10,2
PseudoHoops,PseudoHoops.PseudoHoops,1,1139
PseudoHoops,PseudoHoops.PseudoHoops,2,945
PseudoHoops,PseudoHoops.PseudoHoops,3,64
PseudoHoops,PseudoHoops.PseudoHoops,4,39
PseudoHoops,PseudoHoops.PseudoHoops,5,23
PseudoHoops,PseudoHoops.PseudoHoops,6,14
PseudoHoops,PseudoHoops.PseudoHoops,7,5
PseudoHoops,PseudoHoops.PseudoHoops,8,3
PseudoHoops,PseudoHoops.PseudoHoops,9,3
PseudoHoops,PseudoHoops.PseudoHoops,10,3
PseudoHoops,PseudoHoops.PseudoHoops,11,2
PseudoHoops,PseudoHoops.PseudoHoopFilters,1,420
PseudoHoops,PseudoHoops.PseudoHoopFilters,2,285
PseudoHoops,PseudoHoops.PseudoHoopFilters,3,54
PseudoHoops,PseudoHoops.PseudoHoopFilters,4,23
PseudoHoops,PseudoHoops.PseudoHoopFilters,5,16
PseudoHoops,PseudoHoops.PseudoHoopFilters,6,8
PseudoHoops,PseudoHoops.PseudoHoopFilters,7,5
PseudoHoops,PseudoHoops.PseudoHoopFilters,8,3
PseudoHoops,PseudoHoops.PseudoWaisbergAlgebra,1,1153
PseudoHoops,PseudoHoops.PseudoWaisbergAlgebra,2,1053
PseudoHoops,PseudoHoops.PseudoWaisbergAlgebra,3,50
PseudoHoops,PseudoHoops.PseudoWaisbergAlgebra,4,33
PseudoHoops,PseudoHoops.PseudoWaisbergAlgebra,5,17
PseudoHoops,PseudoHoops.PseudoWaisbergAlgebra,6,10
PseudoHoops,PseudoHoops.PseudoWaisbergAlgebra,7,7
PseudoHoops,PseudoHoops.PseudoWaisbergAlgebra,8,5
PseudoHoops,PseudoHoops.PseudoWaisbergAlgebra,9,3
PseudoHoops,PseudoHoops.SpecialPseudoHoops,1,2762
PseudoHoops,PseudoHoops.SpecialPseudoHoops,2,2444
PseudoHoops,PseudoHoops.SpecialPseudoHoops,3,117
PseudoHoops,PseudoHoops.SpecialPseudoHoops,4,57
PseudoHoops,PseudoHoops.SpecialPseudoHoops,5,38
PseudoHoops,PseudoHoops.SpecialPseudoHoops,6,24
PseudoHoops,PseudoHoops.SpecialPseudoHoops,7,14
PseudoHoops,PseudoHoops.SpecialPseudoHoops,8,10
PseudoHoops,PseudoHoops.SpecialPseudoHoops,9,8
PseudoHoops,PseudoHoops.SpecialPseudoHoops,10,7
PseudoHoops,PseudoHoops.SpecialPseudoHoops,11,6
PseudoHoops,PseudoHoops.SpecialPseudoHoops,12,4
PseudoHoops,PseudoHoops.SpecialPseudoHoops,13,2
PseudoHoops,PseudoHoops.Examples,1,433
PseudoHoops,PseudoHoops.Examples,2,209
PseudoHoops,PseudoHoops.Examples,3,25
PseudoHoops,PseudoHoops.Examples,4,17
PseudoHoops,PseudoHoops.Examples,5,10
PseudoHoops,PseudoHoops.Examples,6,7
PseudoHoops,PseudoHoops.Examples,7,7
PseudoHoops,PseudoHoops.Examples,8,5
PseudoHoops,PseudoHoops.Examples,9,2
PseudoHoops,PseudoHoops.Examples,10,2
PseudoHoops,PseudoHoops.Examples,11,2
Simplicial_complexes_and_boolean_functions,Simplicial_complexes_and_boolean_functions.Boolean_functions,1,27
Simplicial_complexes_and_boolean_functions,Simplicial_complexes_and_boolean_functions.Boolean_functions,2,6
Simplicial_complexes_and_boolean_functions,Simplicial_complexes_and_boolean_functions.Boolean_functions,3,2
Simplicial_complexes_and_boolean_functions,Simplicial_complexes_and_boolean_functions.Boolean_functions,4,2
Simplicial_complexes_and_boolean_functions,Simplicial_complexes_and_boolean_functions.Simplicial_complex,1,97
Simplicial_complexes_and_boolean_functions,Simplicial_complexes_and_boolean_functions.Simplicial_complex,2,60
Simplicial_complexes_and_boolean_functions,Simplicial_complexes_and_boolean_functions.Simplicial_complex,3,12
Simplicial_complexes_and_boolean_functions,Simplicial_complexes_and_boolean_functions.Simplicial_complex,4,9
Simplicial_complexes_and_boolean_functions,Simplicial_complexes_and_boolean_functions.Simplicial_complex,5,6
Simplicial_complexes_and_boolean_functions,Simplicial_complexes_and_boolean_functions.Simplicial_complex,6,4
Simplicial_complexes_and_boolean_functions,Simplicial_complexes_and_boolean_functions.Simplicial_complex,7,2
Simplicial_complexes_and_boolean_functions,Simplicial_complexes_and_boolean_functions.Simplicial_complex,8,2
Simplicial_complexes_and_boolean_functions,Simplicial_complexes_and_boolean_functions.Bij_betw_simplicial_complex_bool_func,1,17
Simplicial_complexes_and_boolean_functions,Simplicial_complexes_and_boolean_functions.Bij_betw_simplicial_complex_bool_func,2,10
Simplicial_complexes_and_boolean_functions,Simplicial_complexes_and_boolean_functions.Bij_betw_simplicial_complex_bool_func,3,4
Simplicial_complexes_and_boolean_functions,Simplicial_complexes_and_boolean_functions.Bij_betw_simplicial_complex_bool_func,4,3
Simplicial_complexes_and_boolean_functions,Simplicial_complexes_and_boolean_functions.Bij_betw_simplicial_complex_bool_func,5,2
Simplicial_complexes_and_boolean_functions,Simplicial_complexes_and_boolean_functions.MkIfex,1,42
Simplicial_complexes_and_boolean_functions,Simplicial_complexes_and_boolean_functions.MkIfex,2,27
Simplicial_complexes_and_boolean_functions,Simplicial_complexes_and_boolean_functions.MkIfex,3,7
Simplicial_complexes_and_boolean_functions,Simplicial_complexes_and_boolean_functions.MkIfex,4,5
Simplicial_complexes_and_boolean_functions,Simplicial_complexes_and_boolean_functions.MkIfex,5,3
Simplicial_complexes_and_boolean_functions,Simplicial_complexes_and_boolean_functions.Evasive,1,56
Simplicial_complexes_and_boolean_functions,Simplicial_complexes_and_boolean_functions.Evasive,2,27
Simplicial_complexes_and_boolean_functions,Simplicial_complexes_and_boolean_functions.Evasive,3,6
Simplicial_complexes_and_boolean_functions,Simplicial_complexes_and_boolean_functions.Evasive,4,4
Simplicial_complexes_and_boolean_functions,Simplicial_complexes_and_boolean_functions.Evasive,5,3
Simplicial_complexes_and_boolean_functions,Simplicial_complexes_and_boolean_functions.Evasive,6,2
Simplicial_complexes_and_boolean_functions,Simplicial_complexes_and_boolean_functions.ListLexorder,1,301
Simplicial_complexes_and_boolean_functions,Simplicial_complexes_and_boolean_functions.ListLexorder,2,208
Simplicial_complexes_and_boolean_functions,Simplicial_complexes_and_boolean_functions.ListLexorder,3,13
Simplicial_complexes_and_boolean_functions,Simplicial_complexes_and_boolean_functions.ListLexorder,4,9
Simplicial_complexes_and_boolean_functions,Simplicial_complexes_and_boolean_functions.ListLexorder,5,6
Simplicial_complexes_and_boolean_functions,Simplicial_complexes_and_boolean_functions.ListLexorder,6,3
Simplicial_complexes_and_boolean_functions,Simplicial_complexes_and_boolean_functions.ListLexorder,7,2
Simplicial_complexes_and_boolean_functions,Simplicial_complexes_and_boolean_functions.BDD,1,101
Simplicial_complexes_and_boolean_functions,Simplicial_complexes_and_boolean_functions.BDD,2,65
Simplicial_complexes_and_boolean_functions,Simplicial_complexes_and_boolean_functions.BDD,3,19
Simplicial_complexes_and_boolean_functions,Simplicial_complexes_and_boolean_functions.BDD,4,15
Simplicial_complexes_and_boolean_functions,Simplicial_complexes_and_boolean_functions.BDD,5,9
Simplicial_complexes_and_boolean_functions,Simplicial_complexes_and_boolean_functions.BDD,6,7
Simplicial_complexes_and_boolean_functions,Simplicial_complexes_and_boolean_functions.BDD,7,3
Simplicial_complexes_and_boolean_functions,Simplicial_complexes_and_boolean_functions.BDD,8,2
Simplicial_complexes_and_boolean_functions,Simplicial_complexes_and_boolean_functions.Binary_operations,1,29
Simplicial_complexes_and_boolean_functions,Simplicial_complexes_and_boolean_functions.Binary_operations,2,8
Simplicial_complexes_and_boolean_functions,Simplicial_complexes_and_boolean_functions.Binary_operations,3,4
Simplicial_complexes_and_boolean_functions,Simplicial_complexes_and_boolean_functions.Binary_operations,4,3
SequentInvertibility,SequentInvertibility.MultiSequents,1,1060
SequentInvertibility,SequentInvertibility.MultiSequents,2,738
SequentInvertibility,SequentInvertibility.MultiSequents,3,33
SequentInvertibility,SequentInvertibility.MultiSequents,4,19
SequentInvertibility,SequentInvertibility.MultiSequents,5,12
SequentInvertibility,SequentInvertibility.MultiSequents,6,9
SequentInvertibility,SequentInvertibility.MultiSequents,7,4
SequentInvertibility,SequentInvertibility.MultiSequents,8,4
SequentInvertibility,SequentInvertibility.MultiSequents,9,2
SequentInvertibility,SequentInvertibility.MultiSequents,10,2
SequentInvertibility,SequentInvertibility.MultiSequents,11,2
SequentInvertibility,SequentInvertibility.SingleSuccedent,1,1054
SequentInvertibility,SequentInvertibility.SingleSuccedent,2,753
SequentInvertibility,SequentInvertibility.SingleSuccedent,3,30
SequentInvertibility,SequentInvertibility.SingleSuccedent,4,16
SequentInvertibility,SequentInvertibility.SingleSuccedent,5,9
SequentInvertibility,SequentInvertibility.SingleSuccedent,6,7
SequentInvertibility,SequentInvertibility.SingleSuccedent,7,3
SequentInvertibility,SequentInvertibility.SingleSuccedent,8,2
SequentInvertibility,SequentInvertibility.SingleSuccedent,9,2
SequentInvertibility,SequentInvertibility.SingleSuccedent,10,2
SequentInvertibility,SequentInvertibility.NominalSequents,1,1505
SequentInvertibility,SequentInvertibility.NominalSequents,2,1029
SequentInvertibility,SequentInvertibility.NominalSequents,3,63
SequentInvertibility,SequentInvertibility.NominalSequents,4,48
SequentInvertibility,SequentInvertibility.NominalSequents,5,26
SequentInvertibility,SequentInvertibility.NominalSequents,6,19
SequentInvertibility,SequentInvertibility.NominalSequents,7,10
SequentInvertibility,SequentInvertibility.NominalSequents,8,8
SequentInvertibility,SequentInvertibility.NominalSequents,9,7
SequentInvertibility,SequentInvertibility.NominalSequents,10,6
SequentInvertibility,SequentInvertibility.ModalSequents,1,1567
SequentInvertibility,SequentInvertibility.ModalSequents,2,1076
SequentInvertibility,SequentInvertibility.ModalSequents,3,69
SequentInvertibility,SequentInvertibility.ModalSequents,4,49
SequentInvertibility,SequentInvertibility.ModalSequents,5,33
SequentInvertibility,SequentInvertibility.ModalSequents,6,22
SequentInvertibility,SequentInvertibility.ModalSequents,7,11
SequentInvertibility,SequentInvertibility.ModalSequents,8,8
SequentInvertibility,SequentInvertibility.ModalSequents,9,8
SequentInvertibility,SequentInvertibility.ModalSequents,10,6
SequentInvertibility,SequentInvertibility.ModalSequents,11,2
SequentInvertibility,SequentInvertibility.ModalSequents,12,2
SequentInvertibility,SequentInvertibility.ModalSequents,13,2
SequentInvertibility,SequentInvertibility.SRCTransforms,1,811
SequentInvertibility,SequentInvertibility.SRCTransforms,2,562
SequentInvertibility,SequentInvertibility.SRCTransforms,3,15
SequentInvertibility,SequentInvertibility.SRCTransforms,4,12
SequentInvertibility,SequentInvertibility.SRCTransforms,5,7
SequentInvertibility,SequentInvertibility.SRCTransforms,6,6
SequentInvertibility,SequentInvertibility.SRCTransforms,7,3
SequentInvertibility,SequentInvertibility.SRCTransforms,8,2
Regular_Algebras,Regular_Algebras.Dioid_Power_Sum,1,58
Regular_Algebras,Regular_Algebras.Dioid_Power_Sum,2,25
Regular_Algebras,Regular_Algebras.Dioid_Power_Sum,3,7
Regular_Algebras,Regular_Algebras.Dioid_Power_Sum,4,3
Regular_Algebras,Regular_Algebras.Dioid_Power_Sum,5,2
Regular_Algebras,Regular_Algebras.Regular_Algebras,1,4445
Regular_Algebras,Regular_Algebras.Regular_Algebras,2,3975
Regular_Algebras,Regular_Algebras.Regular_Algebras,3,113
Regular_Algebras,Regular_Algebras.Regular_Algebras,4,72
Regular_Algebras,Regular_Algebras.Regular_Algebras,5,37
Regular_Algebras,Regular_Algebras.Regular_Algebras,6,21
Regular_Algebras,Regular_Algebras.Regular_Algebras,7,7
Regular_Algebras,Regular_Algebras.Regular_Algebras,8,3
