component,session,theory,info,warn,error
Flyspeck-Tame,Flyspeck-Tame,Flyspeck-Tame.PlaneGraphIso,7,3,49
Flyspeck-Tame,Flyspeck-Tame,Flyspeck-Tame.Rotation,0,0,3
Flyspeck-Tame,Flyspeck-Tame,Flyspeck-Tame.Graph,0,0,5
Flyspeck-Tame,Flyspeck-Tame,Flyspeck-Tame.GraphProps,7,1,6
Flyspeck-Tame,Flyspeck-Tame,Flyspeck-Tame.EnumeratorProps,0,3,44
Flyspeck-Tame,Flyspeck-Tame,Flyspeck-Tame.FaceDivisionProps,107,3,643
Flyspeck-Tame,Flyspeck-Tame,Flyspeck-Tame.Invariants,51,5,325
Flyspeck-Tame,Flyspeck-Tame,Flyspeck-Tame.PlaneProps,2,0,10
Flyspeck-Tame,Flyspeck-Tame,Flyspeck-Tame.ListSum,0,0,1
Flyspeck-Tame,Flyspeck-Tame,Flyspeck-Tame.Plane1Props,0,0,3
Flyspeck-Tame,Flyspeck-Tame,Flyspeck-Tame.TameProps,0,0,1
Flyspeck-Tame,Flyspeck-Tame,Flyspeck-Tame.ScoreProps,1,3,9
Flyspeck-Tame,Flyspeck-Tame,Flyspeck-Tame.LowerBound,2,1,8
Flyspeck-Tame,Flyspeck-Tame,Flyspeck-Tame.GeneratorProps,2,4,22
Flyspeck-Tame,Flyspeck-Tame,Flyspeck-Tame.TameEnumProps,1,0,0
Flyspeck-Tame,Flyspeck-Tame,Flyspeck-Tame.Worklist,1,0,4
Flyspeck-Tame,Flyspeck-Tame,Flyspeck-Tame.ArchCompProps,0,2,2
FocusStreamsCaseStudies,FocusStreamsCaseStudies,FocusStreamsCaseStudies.stream,0,2,0
FocusStreamsCaseStudies,FocusStreamsCaseStudies,FocusStreamsCaseStudies.Gateway_proof_aux,0,9,0
Forcing,Forcing,Forcing.Forcing_Notions,0,1,1
Forcing,Forcing,Forcing.Pointed_DC,0,1,1
Forcing,Forcing,Forcing.Nat_Miscellanea,0,3,4
Forcing,Forcing,Forcing.Recursion_Thms,0,1,1
Forcing,Forcing,Forcing.Interface,0,16,17
Forcing,Forcing,Forcing.Internal_ZFC_Axioms,0,1,1
Forcing,Forcing,Forcing.Renaming,0,11,4
Forcing,Forcing,Forcing.Names,0,4,4
Forcing,Forcing,Forcing.FrecR,0,1,1
Forcing,Forcing,Forcing.Forces_Definition,2,3,5
Forcing,Forcing,Forcing.Forcing_Theorems,1,0,2
Forcing,Forcing,Forcing.Separation_Rename,0,1,0
Forcing,Forcing,Forcing.Separation_Axiom,0,0,2
Forcing,Forcing,Forcing.Pairing_Axiom,0,1,1
Forcing,Forcing,Forcing.Union_Axiom,0,0,1
Forcing,Forcing,Forcing.Powerset_Axiom,0,1,0
Forcing,Forcing,Forcing.Least,0,3,0
Forcing,Forcing,Forcing.Replacement_Axiom,0,2,4
Forcing,Forcing,Forcing.Ordinals_In_MG,0,0,1
Forcing,Forcing,Forcing.Succession_Poset,0,2,1
Forcing,Forcing,Forcing.Forcing_Main,0,0,1
Formal_SSA,Formal_SSA,Formal_SSA.FormalSSA_Misc,0,0,3
Formal_SSA,Formal_SSA,Formal_SSA.Serial_Rel,0,1,0
Formal_SSA,Formal_SSA,Formal_SSA.RBT_Mapping_Exts,0,0,2
Formal_SSA,Formal_SSA,Formal_SSA.Graph_path,0,4,4
Formal_SSA,Formal_SSA,Formal_SSA.SSA_CFG,0,7,1
Formal_SSA,Formal_SSA,Formal_SSA.Minimality,0,9,1
Formal_SSA,Formal_SSA,Formal_SSA.Construct_SSA,1,8,3
Formal_SSA,Formal_SSA,Formal_SSA.Construct_SSA_notriv,0,5,13
Formal_SSA,Formal_SSA,Formal_SSA.SSA_CFG_code,0,0,9
Formal_SSA,Formal_SSA,Formal_SSA.Construct_SSA_code,4,4,18
Formal_SSA,Formal_SSA,Formal_SSA.SSA_Transfer_Rules,0,11,13
Formal_SSA,Formal_SSA,Formal_SSA.Construct_SSA_notriv_code,10,3,32
Formal_SSA,Formal_SSA,Formal_SSA.Generic_Interpretation,1,1,5
Formal_SSA,Formal_SSA,Formal_SSA.Disjoin_Transform,0,2,0
Formal_SSA,Formal_SSA,Formal_SSA.WhileGraphSSA,3,0,14
Formula_Derivatives,Formula_Derivatives,Formula_Derivatives.WS1S_Prelim,1,2,2
Formula_Derivatives,Formula_Derivatives,Formula_Derivatives.WS1S_Formula,0,2,3
Formula_Derivatives,Formula_Derivatives,Formula_Derivatives.WS1S_Alt_Formula,0,0,2
Formula_Derivatives,Formula_Derivatives,Formula_Derivatives.Presburger_Formula,1,2,2
Fourier,Fourier,Fourier.Lspace,0,2,0
Fourier,Fourier,Fourier.Square_Integrable,0,3,1
Fourier,Fourier,Fourier.Fourier,0,4,8
Free-Boolean-Algebra,Free-Boolean-Algebra,Free-Boolean-Algebra.Free_Boolean_Algebra,1,0,0
Free-Groups,Free-Groups,Free-Groups.Cancelation,0,1,1
Free-Groups,Free-Groups,Free-Groups.Generators,0,1,0
Free-Groups,Free-Groups,Free-Groups.FreeGroups,0,1,0
Free-Groups,Free-Groups,Free-Groups.C2,0,0,3
Free-Groups,Free-Groups,Free-Groups.Isomorphisms,0,1,0
Free-Groups,Free-Groups,Free-Groups.PingPongLemma,0,5,1
FunWithTilings,FunWithTilings,FunWithTilings.Tilings,0,0,14
Functional-Automata,Functional-Automata,Functional-Automata.AutoProj,0,0,3
Functional-Automata,Functional-Automata,Functional-Automata.DA,0,0,1
Functional-Automata,Functional-Automata,Functional-Automata.RegExp2NA,1,3,15
Functional-Automata,Functional-Automata,Functional-Automata.RegExp2NAe,3,2,14
Functional-Automata,Functional-Automata,Functional-Automata.MaxPrefix,0,0,1
Functional-Automata,Functional-Automata,Functional-Automata.MaxChop,0,1,3
Functional-Automata,Functional-Automata,Functional-Automata.RegSet_of_nat_DA,5,1,17
Functional_Ordered_Resolution_Prover,Functional_Ordered_Resolution_Prover,Functional_Ordered_Resolution_Prover.Deterministic_FO_Ordered_Resolution_Prover,2,3,12
Functional_Ordered_Resolution_Prover,Functional_Ordered_Resolution_Prover,Functional_Ordered_Resolution_Prover.IsaFoR_Term,0,4,0
Functional_Ordered_Resolution_Prover,Functional_Ordered_Resolution_Prover,Functional_Ordered_Resolution_Prover.Executable_Subsumption,0,2,1
GPU_Kernel_PL,GPU_Kernel_PL,GPU_Kernel_PL.KPL_execution_group,0,1,3
Gabow_SCC,Gabow_SCC,Gabow_SCC.Gabow_Skeleton,2,12,6
Gabow_SCC,Gabow_SCC,Gabow_SCC.Gabow_GBG,0,0,7
Gabow_SCC,Gabow_SCC,Gabow_SCC.Gabow_Skeleton_Code,0,0,1
GaleStewart_Games,GaleStewart_Games,GaleStewart_Games.MoreENat,0,0,1
GaleStewart_Games,GaleStewart_Games,GaleStewart_Games.GaleStewartDefensiveStrategies,0,0,2
Game_Based_Crypto,Game_Based_Crypto,Game_Based_Crypto.PRF_IND_CPA,1,0,1
Gauss-Jordan-Elim-Fun,Gauss-Jordan-Elim-Fun,Gauss-Jordan-Elim-Fun.Gauss_Jordan_Elim_Fun,0,3,2
Gauss_Jordan,Gauss_Jordan,Gauss_Jordan.Rref,0,2,0
Gauss_Jordan,Gauss_Jordan,Gauss_Jordan.Elementary_Operations,0,32,0
Gauss_Jordan,Gauss_Jordan,Gauss_Jordan.Gauss_Jordan,1,34,3
Gauss_Jordan,Gauss_Jordan,Gauss_Jordan.Linear_Maps,0,25,0
Gauss_Jordan,Gauss_Jordan,Gauss_Jordan.Gauss_Jordan_PA,0,10,2
Gauss_Jordan,Gauss_Jordan,Gauss_Jordan.Determinants2,0,4,2
Gauss_Jordan,Gauss_Jordan,Gauss_Jordan.Inverse,0,6,1
Gauss_Jordan,Gauss_Jordan,Gauss_Jordan.Bases_Of_Fundamental_Subspaces,0,3,0
Gauss_Jordan,Gauss_Jordan,Gauss_Jordan.System_Of_Equations,0,11,0
Gauss_Jordan,Gauss_Jordan,Gauss_Jordan.Matrix_To_IArray,0,10,3
Gauss_Jordan,Gauss_Jordan,Gauss_Jordan.Gauss_Jordan_IArrays,0,6,1
Gauss_Jordan,Gauss_Jordan,Gauss_Jordan.Gauss_Jordan_PA_IArrays,0,1,2
Gauss_Jordan,Gauss_Jordan,Gauss_Jordan.Bases_Of_Fundamental_Subspaces_IArrays,0,5,0
Gauss_Jordan,Gauss_Jordan,Gauss_Jordan.System_Of_Equations_IArrays,0,7,0
Gauss_Jordan,Gauss_Jordan,Gauss_Jordan.Determinants_IArrays,0,2,0
Gauss_Jordan,Gauss_Jordan,Gauss_Jordan.Inverse_IArrays,0,1,0
Gauss_Sums,Gauss_Sums,Gauss_Sums.Gauss_Sums_Auxiliary,0,2,0
Gauss_Sums,Gauss_Sums,Gauss_Sums.Periodic_Arithmetic,0,1,0
Gauss_Sums,Gauss_Sums,Gauss_Sums.Complex_Roots_Of_Unity,0,1,0
Gauss_Sums,Gauss_Sums,Gauss_Sums.Finite_Fourier_Series,0,0,1
Gauss_Sums,Gauss_Sums,Gauss_Sums.Ramanujan_Sums,0,6,1
Gauss_Sums,Gauss_Sums,Gauss_Sums.Gauss_Sums,0,16,0
Gauss_Sums,Gauss_Sums,Gauss_Sums.Polya_Vinogradov,0,5,3
General-Triangle,General-Triangle,General-Triangle.GeneralTriangle,0,0,4
Generalized_Counting_Sort,Generalized_Counting_Sort,Generalized_Counting_Sort.Algorithm,0,58,28
Generalized_Counting_Sort,Generalized_Counting_Sort,Generalized_Counting_Sort.Conservation,0,133,141
Generalized_Counting_Sort,Generalized_Counting_Sort,Generalized_Counting_Sort.Sorting,0,77,69
Generalized_Counting_Sort,Generalized_Counting_Sort,Generalized_Counting_Sort.Stability,0,43,43
Girth_Chromatic,Girth_Chromatic,Girth_Chromatic.Ugraphs,0,2,0
Girth_Chromatic,Girth_Chromatic,Girth_Chromatic.Girth_Chromatic,0,0,1
Goedel_HFSet_Semantic,Goedel_HFSet_Semantic,Goedel_HFSet_Semantic.Instance,0,0,3
Goedel_HFSet_Semanticless,Goedel_HFSet_Semanticless,Goedel_HFSet_Semanticless.SyntaxN,0,0,4
Goedel_HFSet_Semanticless,Goedel_HFSet_Semanticless,Goedel_HFSet_Semanticless.Coding,0,2,13
Goedel_HFSet_Semanticless,Goedel_HFSet_Semanticless,Goedel_HFSet_Semanticless.Predicates,0,3,24
Goedel_HFSet_Semanticless,Goedel_HFSet_Semanticless,Goedel_HFSet_Semanticless.Sigma,0,1,10
Goedel_HFSet_Semanticless,Goedel_HFSet_Semanticless,Goedel_HFSet_Semanticless.Coding_Predicates,0,0,2
Goedel_HFSet_Semanticless,Goedel_HFSet_Semanticless,Goedel_HFSet_Semanticless.Pf_Predicates,0,1,0
Goedel_HFSet_Semanticless,Goedel_HFSet_Semanticless,Goedel_HFSet_Semanticless.II_Prelims,1,24,95
Goedel_HFSet_Semanticless,Goedel_HFSet_Semanticless,Goedel_HFSet_Semanticless.Pseudo_Coding,0,0,5
Goedel_HFSet_Semanticless,Goedel_HFSet_Semanticless,Goedel_HFSet_Semanticless.Quote,1,2,12
Goedel_HFSet_Semanticless,Goedel_HFSet_Semanticless,Goedel_HFSet_Semanticless.Functions,0,2,2
Goedel_HFSet_Semanticless,Goedel_HFSet_Semanticless,Goedel_HFSet_Semanticless.Goedel_I,1,3,8
Goedel_HFSet_Semanticless,Goedel_HFSet_Semanticless,Goedel_HFSet_Semanticless.Instance,0,0,1
Goedel_Incompleteness,Goedel_Incompleteness,Goedel_Incompleteness.Abstract_Representability,0,0,4
Goedel_Incompleteness,Goedel_Incompleteness,Goedel_Incompleteness.Derivability_Conditions,0,0,1
Goedel_Incompleteness,Goedel_Incompleteness,Goedel_Incompleteness.Standard_Model_More,0,0,1
Goedel_Incompleteness,Goedel_Incompleteness,Goedel_Incompleteness.Rosser_Formula,0,0,1
Goedel_Incompleteness,Goedel_Incompleteness,Goedel_Incompleteness.Abstract_First_Goedel_Rosser,0,0,1
Goedel_Incompleteness,Goedel_Incompleteness,Goedel_Incompleteness.Abstract_Jeroslow_Encoding,0,0,1
Goodstein_Lambda,Goodstein_Lambda,Goodstein_Lambda.Goodstein_Lambda,0,1,8
GraphMarkingIBP,GraphMarkingIBP,GraphMarkingIBP.Graph,0,0,2
GraphMarkingIBP,GraphMarkingIBP,GraphMarkingIBP.SetMark,1,0,31
GraphMarkingIBP,GraphMarkingIBP,GraphMarkingIBP.StackMark,1,0,11
GraphMarkingIBP,GraphMarkingIBP,GraphMarkingIBP.LinkMark,0,0,31
GraphMarkingIBP,GraphMarkingIBP,GraphMarkingIBP.DSWMark,1,1,45
Graph_Saturation,Graph_Saturation,Graph_Saturation.LabeledGraphs,0,2,3
Graph_Saturation,Graph_Saturation,Graph_Saturation.GraphRewriting,0,2,0
Graph_Saturation,Graph_Saturation,Graph_Saturation.LabeledGraphSemantics,0,0,1
Graph_Saturation,Graph_Saturation,Graph_Saturation.RuleSemanticsConnection,1,0,4
Graph_Saturation,Graph_Saturation,Graph_Saturation.StandardRules,0,0,2
Graph_Theory,Graph_Theory,Graph_Theory.Rtrancl_On,0,0,1
Graph_Theory,Graph_Theory,Graph_Theory.Digraph,0,0,1
Graph_Theory,Graph_Theory,Graph_Theory.Arc_Walk,0,0,1
Graph_Theory,Graph_Theory,Graph_Theory.Pair_Digraph,0,0,1
Graph_Theory,Graph_Theory,Graph_Theory.Digraph_Component,0,3,4
Graph_Theory,Graph_Theory,Graph_Theory.Vertex_Walk,0,0,2
Graph_Theory,Graph_Theory,Graph_Theory.Digraph_Isomorphism,0,0,4
Graph_Theory,Graph_Theory,Graph_Theory.Auxiliary,0,0,1
Graph_Theory,Graph_Theory,Graph_Theory.Subdivision,0,0,1
Graph_Theory,Graph_Theory,Graph_Theory.Euler,0,4,3
Graph_Theory,Graph_Theory,Graph_Theory.Kuratowski,0,2,2
Green,Green,Green.General_Utils,0,2,2
Green,Green,Green.Derivs,0,5,4
Green,Green,Green.Integrals,0,6,11
Green,Green,Green.Paths,0,16,31
Green,Green,Green.Green,0,25,13
Green,Green,Green.SymmetricR2Shapes,0,2,2
Green,Green,Green.CircExample,0,7,21
Green,Green,Green.DiamExample,0,3,13
Groebner_Bases,Groebner_Bases,Groebner_Bases.General,0,18,0
Groebner_Bases,Groebner_Bases,Groebner_Bases.Confluence,0,10,0
Groebner_Bases,Groebner_Bases,Groebner_Bases.Reduction,0,46,0
Groebner_Bases,Groebner_Bases,Groebner_Bases.Groebner_Bases,0,61,0
Groebner_Bases,Groebner_Bases,Groebner_Bases.Algorithm_Schema,0,55,0
Groebner_Bases,Groebner_Bases,Groebner_Bases.More_MPoly_Type_Class,0,11,0
Groebner_Bases,Groebner_Bases,Groebner_Bases.Auto_Reduction,0,18,0
Groebner_Bases,Groebner_Bases,Groebner_Bases.Reduced_GB,0,26,0
Groebner_Bases,Groebner_Bases,Groebner_Bases.Macaulay_Matrix,0,65,0
Groebner_Bases,Groebner_Bases,Groebner_Bases.F4,0,40,0
Groebner_Bases,Groebner_Bases,Groebner_Bases.F4_Examples,0,1,0
Groebner_Bases,Groebner_Bases,Groebner_Bases.Syzygy,0,27,0
Groebner_Bases,Groebner_Bases,Groebner_Bases.Syzygy_Examples,0,1,0
Groebner_Bases,Groebner_Bases,Groebner_Bases.Groebner_PM,0,1,0
Groebner_Macaulay,Groebner_Macaulay,Groebner_Macaulay.Degree_Section,0,1,0
Groebner_Macaulay,Groebner_Macaulay,Groebner_Macaulay.Degree_Bound_Utils,0,4,0
Groebner_Macaulay,Groebner_Macaulay,Groebner_Macaulay.Groebner_Macaulay,0,2,0
Groebner_Macaulay,Groebner_Macaulay,Groebner_Macaulay.Binomial_Int,0,1,0
Groebner_Macaulay,Groebner_Macaulay,Groebner_Macaulay.Monomial_Module,0,7,0
Groebner_Macaulay,Groebner_Macaulay,Groebner_Macaulay.Dube_Prelims,0,1,0
Groebner_Macaulay,Groebner_Macaulay,Groebner_Macaulay.Cone_Decomposition,0,14,0
Groebner_Macaulay,Groebner_Macaulay,Groebner_Macaulay.Dube_Bound,0,2,0
Groebner_Macaulay,Groebner_Macaulay,Groebner_Macaulay.Groebner_Macaulay_Examples,0,2,0
Gromov_Hyperbolicity,Gromov_Hyperbolicity,Gromov_Hyperbolicity.Library_Complements,0,8,7
Gromov_Hyperbolicity,Gromov_Hyperbolicity,Gromov_Hyperbolicity.Eexp_Eln,0,0,5
Gromov_Hyperbolicity,Gromov_Hyperbolicity,Gromov_Hyperbolicity.Hausdorff_Distance,0,1,0
Gromov_Hyperbolicity,Gromov_Hyperbolicity,Gromov_Hyperbolicity.Isometries,0,13,25
Gromov_Hyperbolicity,Gromov_Hyperbolicity,Gromov_Hyperbolicity.Metric_Completion,0,4,7
Gromov_Hyperbolicity,Gromov_Hyperbolicity,Gromov_Hyperbolicity.Gromov_Hyperbolicity,0,5,21
Gromov_Hyperbolicity,Gromov_Hyperbolicity,Gromov_Hyperbolicity.Morse_Gromov_Theorem,0,6,16
Gromov_Hyperbolicity,Gromov_Hyperbolicity,Gromov_Hyperbolicity.Bonk_Schramm_Extension,0,3,22
Gromov_Hyperbolicity,Gromov_Hyperbolicity,Gromov_Hyperbolicity.Gromov_Boundary,0,15,28
Gromov_Hyperbolicity,Gromov_Hyperbolicity,Gromov_Hyperbolicity.Boundary_Extension,0,1,8
Gromov_Hyperbolicity,Gromov_Hyperbolicity,Gromov_Hyperbolicity.Busemann_Function,0,2,1
Gromov_Hyperbolicity,Gromov_Hyperbolicity,Gromov_Hyperbolicity.Isometries_Classification,0,2,3
Grothendieck_Schemes,Grothendieck_Schemes,Grothendieck_Schemes.Group_Extras,0,0,1
Grothendieck_Schemes,Grothendieck_Schemes,Grothendieck_Schemes.Comm_Ring,0,5,2
Grothendieck_Schemes,Grothendieck_Schemes,Grothendieck_Schemes.Scheme,0,0,2
Group-Ring-Module,Group-Ring-Module,Group-Ring-Module.Algebra1,25,705,165
Group-Ring-Module,Group-Ring-Module,Group-Ring-Module.Algebra2,7,668,66
Group-Ring-Module,Group-Ring-Module,Group-Ring-Module.Algebra3,24,808,164
Group-Ring-Module,Group-Ring-Module,Group-Ring-Module.Algebra4,51,851,166
Group-Ring-Module,Group-Ring-Module,Group-Ring-Module.Algebra5,19,598,156
Group-Ring-Module,Group-Ring-Module,Group-Ring-Module.Algebra6,0,615,120
Group-Ring-Module,Group-Ring-Module,Group-Ring-Module.Algebra7,41,712,160
Group-Ring-Module,Group-Ring-Module,Group-Ring-Module.Algebra8,3,429,90
Group-Ring-Module,Group-Ring-Module,Group-Ring-Module.Algebra9,27,557,254
HOL-CSP,HOL-CSP,HOL-CSP.Process,0,14,63
HOL-CSP,HOL-CSP,HOL-CSP.Bot,0,0,1
HOL-CSP,HOL-CSP,HOL-CSP.Skip,0,0,1
HOL-CSP,HOL-CSP,HOL-CSP.Mprefix,0,4,13
HOL-CSP,HOL-CSP,HOL-CSP.Det,0,2,11
HOL-CSP,HOL-CSP,HOL-CSP.Ndet,0,2,8
HOL-CSP,HOL-CSP,HOL-CSP.Seq,0,8,25
HOL-CSP,HOL-CSP,HOL-CSP.Hide,0,21,15
HOL-CSP,HOL-CSP,HOL-CSP.Sync,0,22,35
HOL-CSP,HOL-CSP,HOL-CSP.Mndet,0,2,7
HOL-CSP,HOL-CSP,HOL-CSP.CSP,0,190,214
HOL-CSP,HOL-CSP,HOL-CSP.Assertions,0,1,0
HOL-CSP,HOL-CSP,HOL-CSP.CopyBuffer,0,3,7
HOLCF-Prelude,HOLCF-Prelude,HOLCF-Prelude.Type_Classes,0,4,0
HOLCF-Prelude,HOLCF-Prelude,HOLCF-Prelude.Data_Tuple,0,22,8
HOLCF-Prelude,HOLCF-Prelude,HOLCF-Prelude.Data_Integer,0,11,0
HOLCF-Prelude,HOLCF-Prelude,HOLCF-Prelude.Data_List,0,12,15
HOLCF-Prelude,HOLCF-Prelude,HOLCF-Prelude.Data_Maybe,0,7,0
HOLCF-Prelude,HOLCF-Prelude,HOLCF-Prelude.Num_Class,0,1,4
HOLCF-Prelude,HOLCF-Prelude,HOLCF-Prelude.Fibs,0,4,2
HOLCF-Prelude,HOLCF-Prelude,HOLCF-Prelude.Sieve_Primes,2,1,4
HOLCF-Prelude,HOLCF-Prelude,HOLCF-Prelude.GHC_Rewrite_Rules,0,0,1
HOLCF-Prelude,HOLCF-Prelude,HOLCF-Prelude.HLint,0,3,1
HRB-Slicing,HRB-Slicing,HRB-Slicing.AuxLemmas,0,0,2
HRB-Slicing,HRB-Slicing,HRB-Slicing.BasicDefs,0,1,1
HRB-Slicing,HRB-Slicing,HRB-Slicing.CFG,0,4,51
HRB-Slicing,HRB-Slicing,HRB-Slicing.CFGExit,0,4,19
HRB-Slicing,HRB-Slicing,HRB-Slicing.CFG_wf,0,1,3
HRB-Slicing,HRB-Slicing,HRB-Slicing.ReturnAndCallNodes,0,0,3
HRB-Slicing,HRB-Slicing,HRB-Slicing.Observable,0,1,3
HRB-Slicing,HRB-Slicing,HRB-Slicing.Postdomination,0,1,1
HRB-Slicing,HRB-Slicing,HRB-Slicing.SDG,0,10,5
HRB-Slicing,HRB-Slicing,HRB-Slicing.HRBSlice,0,10,0
HRB-Slicing,HRB-Slicing,HRB-Slicing.SCDObservable,0,2,11
HRB-Slicing,HRB-Slicing,HRB-Slicing.Slice,0,0,2
HRB-Slicing,HRB-Slicing,HRB-Slicing.WeakSimulation,0,17,41
HRB-Slicing,HRB-Slicing,HRB-Slicing.FundamentalProperty,10,6,179
HRB-Slicing,HRB-Slicing,HRB-Slicing.Com,0,0,1
HRB-Slicing,HRB-Slicing,HRB-Slicing.PCFG,0,22,93
HRB-Slicing,HRB-Slicing,HRB-Slicing.WellFormProgs,0,0,9
HRB-Slicing,HRB-Slicing,HRB-Slicing.Interpretation,0,1,19
HRB-Slicing,HRB-Slicing,HRB-Slicing.Labels,0,2,0
HRB-Slicing,HRB-Slicing,HRB-Slicing.WellFormed,0,3,21
HRB-Slicing,HRB-Slicing,HRB-Slicing.ValidPaths,0,6,28
HRB-Slicing,HRB-Slicing,HRB-Slicing.JVMCFG,0,2,0
HRB-Slicing,HRB-Slicing,HRB-Slicing.JVMInterpretation,0,3,0
HRB-Slicing,HRB-Slicing,HRB-Slicing.JVMCFG_wf,0,7,3
HRB-Slicing,HRB-Slicing,HRB-Slicing.JVMPostdomination,0,5,4
Hahn_Jordan_Decomposition,Hahn_Jordan_Decomposition,Hahn_Jordan_Decomposition.Hahn_Jordan_Prelims,0,2,0
Hahn_Jordan_Decomposition,Hahn_Jordan_Decomposition,Hahn_Jordan_Decomposition.Hahn_Jordan_Decomposition,0,4,0
Heard_Of,Heard_Of,Heard_Of.Reduction,0,11,0
Heard_Of,Heard_Of,Heard_Of.OneThirdRuleDefs,0,1,0
Heard_Of,Heard_Of,Heard_Of.OneThirdRuleProof,0,4,0
Heard_Of,Heard_Of,Heard_Of.UvProof,0,1,0
Heard_Of,Heard_Of,Heard_Of.LastVotingProof,0,10,0
Heard_Of,Heard_Of,Heard_Of.EigbyzProof,0,7,0
HereditarilyFinite,HereditarilyFinite,HereditarilyFinite.HF,0,0,6
HereditarilyFinite,HereditarilyFinite,HereditarilyFinite.Ordinal,0,0,6
HereditarilyFinite,HereditarilyFinite,HereditarilyFinite.Rank,0,0,3
HereditarilyFinite,HereditarilyFinite,HereditarilyFinite.Finite_Automata,0,1,9
HereditarilyFinite,HereditarilyFinite,HereditarilyFinite.Finitary,0,0,2
HereditarilyFinite,HereditarilyFinite,HereditarilyFinite.OrdArith,0,1,9
Hermite,Hermite,Hermite.Hermite,0,17,0
Hermite_Lindemann,Hermite_Lindemann,Hermite_Lindemann.More_Min_Int_Poly,0,2,0
Hidden_Markov_Models,Hidden_Markov_Models,Hidden_Markov_Models.Auxiliary,0,1,0
Hidden_Markov_Models,Hidden_Markov_Models,Hidden_Markov_Models.Hidden_Markov_Model,0,4,0
Hidden_Markov_Models,Hidden_Markov_Models,Hidden_Markov_Models.HMM_Implementation,0,0,1
Higher_Order_Terms,Higher_Order_Terms,Higher_Order_Terms.Find_First,0,0,1
Higher_Order_Terms,Higher_Order_Terms,Higher_Order_Terms.Name,0,0,3
Higher_Order_Terms,Higher_Order_Terms,Higher_Order_Terms.Term_Class,0,4,1
Higher_Order_Terms,Higher_Order_Terms,Higher_Order_Terms.Term,0,0,5
Higher_Order_Terms,Higher_Order_Terms,Higher_Order_Terms.Pats,0,0,2
Higher_Order_Terms,Higher_Order_Terms,Higher_Order_Terms.Nterm,0,0,2
Higher_Order_Terms,Higher_Order_Terms,Higher_Order_Terms.Term_to_Nterm,1,5,6
Higher_Order_Terms,Higher_Order_Terms,Higher_Order_Terms.Unification_Compat,0,0,1
Higher_Order_Terms,Higher_Order_Terms,Higher_Order_Terms.Lambda_Free_Compat,0,0,1
Hoare_Time,Hoare_Time,Hoare_Time.Big_StepT,0,1,0
Hoare_Time,Hoare_Time,Hoare_Time.Nielson_Hoare,0,4,6
Hoare_Time,Hoare_Time,Hoare_Time.Nielson_VCG,1,7,19
Hoare_Time,Hoare_Time,Hoare_Time.Nielson_VCGi,1,14,24
Hoare_Time,Hoare_Time,Hoare_Time.Nielson_VCGi_complete,0,0,2
Hoare_Time,Hoare_Time,Hoare_Time.Nielson_Examples,1,5,7
Hoare_Time,Hoare_Time,Hoare_Time.Nielson_Sqrt,0,0,3
Hoare_Time,Hoare_Time,Hoare_Time.Quant_Hoare,0,7,8
Hoare_Time,Hoare_Time,Hoare_Time.Quant_VCG,0,0,2
Hoare_Time,Hoare_Time,Hoare_Time.QuantK_Hoare,0,9,21
Hoare_Time,Hoare_Time,Hoare_Time.QuantK_VCG,1,0,10
Hoare_Time,Hoare_Time,Hoare_Time.QuantK_Examples,0,0,4
Hoare_Time,Hoare_Time,Hoare_Time.QuantK_Sqrt,0,2,11
Hoare_Time,Hoare_Time,Hoare_Time.Partial_Evaluation,0,0,3
Hoare_Time,Hoare_Time,Hoare_Time.Product_Separation_Algebra,0,0,4
Hoare_Time,Hoare_Time,Hoare_Time.Sep_Algebra_Add,0,1,3
Hoare_Time,Hoare_Time,Hoare_Time.Big_StepT_Partial,1,3,32
Hoare_Time,Hoare_Time,Hoare_Time.SepLog_Hoare,1,7,39
Hoare_Time,Hoare_Time,Hoare_Time.SepLog_Examples,1,0,2
Hoare_Time,Hoare_Time,Hoare_Time.SepLogK_Hoare,8,15,60
Hoare_Time,Hoare_Time,Hoare_Time.SepLogK_VCG,1,2,18
Hoare_Time,Hoare_Time,Hoare_Time.DiscussionO,2,3,11
Hood_Melville_Queue,Hood_Melville_Queue,Hood_Melville_Queue.Hood_Melville_Queue,0,4,4
HotelKeyCards,HotelKeyCards,HotelKeyCards.Trace,2,0,20
HotelKeyCards,HotelKeyCards,HotelKeyCards.Equivalence,6,1,40
Huffman,Huffman,Huffman.Huffman,0,0,18
Hybrid_Multi_Lane_Spatial_Logic,Hybrid_Multi_Lane_Spatial_Logic,Hybrid_Multi_Lane_Spatial_Logic.NatInt,0,5,0
Hybrid_Multi_Lane_Spatial_Logic,Hybrid_Multi_Lane_Spatial_Logic,Hybrid_Multi_Lane_Spatial_Logic.Views,0,1,0
Hybrid_Multi_Lane_Spatial_Logic,Hybrid_Multi_Lane_Spatial_Logic,Hybrid_Multi_Lane_Spatial_Logic.HMLSL,0,17,0
Hybrid_Multi_Lane_Spatial_Logic,Hybrid_Multi_Lane_Spatial_Logic,Hybrid_Multi_Lane_Spatial_Logic.HMLSL_Perfect,0,3,0
Hybrid_Multi_Lane_Spatial_Logic,Hybrid_Multi_Lane_Spatial_Logic,Hybrid_Multi_Lane_Spatial_Logic.Safety_Perfect,0,7,0
